,pct_veg,gridcell,pft,biome
13,0.0,328,c3_non-arctic_grass,0.0
14,0.0,328,c4_grass,0.0
15,0.0,328,c3_crop,0.0
16,0.0,328,c3_irrigated,0.0
0,0.9153306281232281,329,not_vegetated,8.0
1,0.0,329,needleleaf_evergreen_temperate_tree,8.0
2,7.678722394706014,329,needleleaf_evergreen_boreal_tree,8.0
3,0.003099354180665069,329,needleleaf_deciduous_boreal_tree,8.0
4,0.0,329,broadleaf_evergreen_tropical_tree,8.0
5,0.0,329,broadleaf_evergreen_temperate_tree,8.0
6,0.0,329,broadleaf_deciduous_tropical_tree,8.0
7,0.0,329,broadleaf_deciduous_temperate_tree,8.0
8,1.238386678378019,329,broadleaf_deciduous_boreal_tree,8.0
9,0.0,329,broadleaf_evergreen_shrub,8.0
10,0.0,329,broadleaf_deciduous_temperate_shrub,8.0
11,49.17044258934625,329,broadleaf_deciduous_boreal_shrub,8.0
12,40.994015812134165,329,c3_arctic_grass,8.0
13,0.0,329,c3_non-arctic_grass,8.0
14,0.0,329,c4_grass,8.0
15,0.0,329,c3_crop,8.0
16,0.0,329,c3_irrigated,8.0
0,0.20428113637997103,330,not_vegetated,8.0
1,0.0,330,needleleaf_evergreen_temperate_tree,8.0
2,41.81499189691259,330,needleleaf_evergreen_boreal_tree,8.0
3,0.016263969425034042,330,needleleaf_deciduous_boreal_tree,8.0
4,0.0,330,broadleaf_evergreen_tropical_tree,8.0
5,0.0,330,broadleaf_evergreen_temperate_tree,8.0
6,0.0,330,broadleaf_deciduous_tropical_tree,8.0
7,0.0,330,broadleaf_deciduous_temperate_tree,8.0
8,1.136951712851151,330,broadleaf_deciduous_boreal_tree,8.0
9,0.0,330,broadleaf_evergreen_shrub,8.0
10,0.0,330,broadleaf_deciduous_temperate_shrub,8.0
11,20.29303834233509,330,broadleaf_deciduous_boreal_shrub,8.0
12,34.5344754852278,330,c3_arctic_grass,8.0
13,0.0,330,c3_non-arctic_grass,8.0
14,0.0,330,c4_grass,8.0
15,0.0,330,c3_crop,8.0
16,0.0,330,c3_irrigated,8.0
0,5.81125349272234,331,not_vegetated,9.0
1,0.0,331,needleleaf_evergreen_temperate_tree,9.0
2,11.800160621502409,331,needleleaf_evergreen_boreal_tree,9.0
3,3.9285833783604316e-08,331,needleleaf_deciduous_boreal_tree,9.0
4,0.0,331,broadleaf_evergreen_tropical_tree,9.0
5,0.0,331,broadleaf_evergreen_temperate_tree,9.0
6,0.0,331,broadleaf_deciduous_tropical_tree,9.0
7,0.0,331,broadleaf_deciduous_temperate_tree,9.0
8,2.098514449509394,331,broadleaf_deciduous_boreal_tree,9.0
9,0.0,331,broadleaf_evergreen_shrub,9.0
10,0.0,331,broadleaf_deciduous_temperate_shrub,9.0
11,45.06127458947947,331,broadleaf_deciduous_boreal_shrub,9.0
12,35.22879680750055,331,c3_arctic_grass,9.0
13,0.0,331,c3_non-arctic_grass,9.0
14,0.0,331,c4_grass,9.0
15,0.0,331,c3_crop,9.0
16,0.0,331,c3_irrigated,9.0
0,31.676460711713357,332,not_vegetated,9.0
1,0.0,332,needleleaf_evergreen_temperate_tree,9.0
2,1.1865011942237103,332,needleleaf_evergreen_boreal_tree,9.0
3,0.002925822928545105,332,needleleaf_deciduous_boreal_tree,9.0
4,0.0,332,broadleaf_evergreen_tropical_tree,9.0
5,0.0,332,broadleaf_evergreen_temperate_tree,9.0
6,0.0,332,broadleaf_deciduous_tropical_tree,9.0
7,0.0,332,broadleaf_deciduous_temperate_tree,9.0
8,0.03914291515013272,332,broadleaf_deciduous_boreal_tree,9.0
9,0.0,332,broadleaf_evergreen_shrub,9.0
10,0.0,332,broadleaf_deciduous_temperate_shrub,9.0
11,15.771220615544632,332,broadleaf_deciduous_boreal_shrub,9.0
12,39.32375636983457,332,c3_arctic_grass,9.0
13,0.0,332,c3_non-arctic_grass,9.0
14,0.0,332,c4_grass,9.0
15,0.0,332,c3_crop,9.0
16,0.0,332,c3_irrigated,9.0
0,54.7219929792979,333,not_vegetated,9.0
1,0.0,333,needleleaf_evergreen_temperate_tree,9.0
2,0.44486358910154933,333,needleleaf_evergreen_boreal_tree,9.0
3,0.018804714501972873,333,needleleaf_deciduous_boreal_tree,9.0
4,0.0,333,broadleaf_evergreen_tropical_tree,9.0
5,0.0,333,broadleaf_evergreen_temperate_tree,9.0
6,0.0,333,broadleaf_deciduous_tropical_tree,9.0
7,0.0,333,broadleaf_deciduous_temperate_tree,9.0
8,0.05517801706369346,333,broadleaf_deciduous_boreal_tree,9.0
9,0.0,333,broadleaf_evergreen_shrub,9.0
10,0.0,333,broadleaf_deciduous_temperate_shrub,9.0
11,2.8944762250243925,333,broadleaf_deciduous_boreal_shrub,9.0
12,34.864653957430725,333,c3_arctic_grass,9.0
13,0.0,333,c3_non-arctic_grass,9.0
14,0.0,333,c4_grass,9.0
15,0.0,333,c3_crop,9.0
16,0.0,333,c3_irrigated,9.0
0,0.812196223887522,334,not_vegetated,8.0
1,0.0,334,needleleaf_evergreen_temperate_tree,8.0
2,39.28009098454912,334,needleleaf_evergreen_boreal_tree,8.0
3,0.002280223405419198,334,needleleaf_deciduous_boreal_tree,8.0
4,0.0,334,broadleaf_evergreen_tropical_tree,8.0
5,0.0,334,broadleaf_evergreen_temperate_tree,8.0
6,0.0,334,broadleaf_deciduous_tropical_tree,8.0
7,0.0,334,broadleaf_deciduous_temperate_tree,8.0
8,0.4472875306364086,334,broadleaf_deciduous_boreal_tree,8.0
9,0.0,334,broadleaf_evergreen_shrub,8.0
10,0.0,334,broadleaf_deciduous_temperate_shrub,8.0
11,16.520677515518823,334,broadleaf_deciduous_boreal_shrub,8.0
12,36.93234681769183,334,c3_arctic_grass,8.0
13,0.0,334,c3_non-arctic_grass,8.0
14,0.0,334,c4_grass,8.0
15,0.005121942775733669,334,c3_crop,8.0
16,0.0,334,c3_irrigated,8.0
0,0.3902415073337401,335,not_vegetated,8.0
1,0.0,335,needleleaf_evergreen_temperate_tree,8.0
2,11.454102015002878,335,needleleaf_evergreen_boreal_tree,8.0
3,0.004186760984132772,335,needleleaf_deciduous_boreal_tree,8.0
4,0.0,335,broadleaf_evergreen_tropical_tree,8.0
5,0.0,335,broadleaf_evergreen_temperate_tree,8.0
6,0.0,335,broadleaf_deciduous_tropical_tree,8.0
7,0.0,335,broadleaf_deciduous_temperate_tree,8.0
8,0.2368996680314759,335,broadleaf_deciduous_boreal_tree,8.0
9,0.0,335,broadleaf_evergreen_shrub,8.0
10,0.0,335,broadleaf_deciduous_temperate_shrub,8.0
11,36.20741395291013,335,broadleaf_deciduous_boreal_shrub,8.0
12,51.70715609573765,335,c3_arctic_grass,8.0
13,0.0,335,c3_non-arctic_grass,8.0
14,0.0,335,c4_grass,8.0
15,0.0,335,c3_crop,8.0
16,0.0,335,c3_irrigated,8.0
0,0.512773488979813,336,not_vegetated,8.0
1,0.0,336,needleleaf_evergreen_temperate_tree,8.0
2,18.5407642184018,336,needleleaf_evergreen_boreal_tree,8.0
3,0.06942334059259699,336,needleleaf_deciduous_boreal_tree,8.0
4,0.0,336,broadleaf_evergreen_tropical_tree,8.0
5,0.0,336,broadleaf_evergreen_temperate_tree,8.0
6,0.0,336,broadleaf_deciduous_tropical_tree,8.0
7,0.0,336,broadleaf_deciduous_temperate_tree,8.0
8,0.3198519176536138,336,broadleaf_deciduous_boreal_tree,8.0
9,0.0,336,broadleaf_evergreen_shrub,8.0
10,0.0,336,broadleaf_deciduous_temperate_shrub,8.0
11,32.06042668594463,336,broadleaf_deciduous_boreal_shrub,8.0
12,44.49676479890791,336,c3_arctic_grass,8.0
13,0.0,336,c3_non-arctic_grass,8.0
14,0.0,336,c4_grass,8.0
15,0.0,336,c3_crop,8.0
16,0.0,336,c3_irrigated,8.0
0,0.27085104828557066,337,not_vegetated,9.0
1,0.0,337,needleleaf_evergreen_temperate_tree,9.0
2,0.21780594882733717,337,needleleaf_evergreen_boreal_tree,9.0
3,5.172618163836766,337,needleleaf_deciduous_boreal_tree,9.0
4,0.0,337,broadleaf_evergreen_tropical_tree,9.0
5,0.0,337,broadleaf_evergreen_temperate_tree,9.0
6,0.0,337,broadleaf_deciduous_tropical_tree,9.0
7,0.0,337,broadleaf_deciduous_temperate_tree,9.0
8,0.8141821823942447,337,broadleaf_deciduous_boreal_tree,9.0
9,0.0,337,broadleaf_evergreen_shrub,9.0
10,0.0,337,broadleaf_deciduous_temperate_shrub,9.0
11,52.62414461619118,337,broadleaf_deciduous_boreal_shrub,9.0
12,37.900402490945254,337,c3_arctic_grass,9.0
13,0.0,337,c3_non-arctic_grass,9.0
14,0.0,337,c4_grass,9.0
15,0.0,337,c3_crop,9.0
16,0.0,337,c3_irrigated,9.0
0,0.030617500449159438,338,not_vegetated,9.0
1,0.0,338,needleleaf_evergreen_temperate_tree,9.0
2,0.8231359683152348,338,needleleaf_evergreen_boreal_tree,9.0
3,9.4297689594617,338,needleleaf_deciduous_boreal_tree,9.0
4,0.0,338,broadleaf_evergreen_tropical_tree,9.0
5,0.0,338,broadleaf_evergreen_temperate_tree,9.0
6,0.0,338,broadleaf_deciduous_tropical_tree,9.0
7,0.0,338,broadleaf_deciduous_temperate_tree,9.0
8,0.19855714508064126,338,broadleaf_deciduous_boreal_tree,9.0
9,0.0,338,broadleaf_evergreen_shrub,9.0
10,0.0,338,broadleaf_deciduous_temperate_shrub,9.0
11,51.341294417720235,338,broadleaf_deciduous_boreal_shrub,9.0
12,38.176626008973045,338,c3_arctic_grass,9.0
13,0.0,338,c3_non-arctic_grass,9.0
14,0.0,338,c4_grass,9.0
15,0.0,338,c3_crop,9.0
16,0.0,338,c3_irrigated,9.0
0,2.9424854882110267,339,not_vegetated,9.0
1,0.0,339,needleleaf_evergreen_temperate_tree,9.0
2,1.0894178345294039,339,needleleaf_evergreen_boreal_tree,9.0
3,1.9879571061929198,339,needleleaf_deciduous_boreal_tree,9.0
4,0.0,339,broadleaf_evergreen_tropical_tree,9.0
5,0.0,339,broadleaf_evergreen_temperate_tree,9.0
6,0.0,339,broadleaf_deciduous_tropical_tree,9.0
7,0.0,339,broadleaf_deciduous_temperate_tree,9.0
8,0.3741091492138706,339,broadleaf_deciduous_boreal_tree,9.0
9,0.0,339,broadleaf_evergreen_shrub,9.0
10,0.0,339,broadleaf_deciduous_temperate_shrub,9.0
11,60.866206055307856,339,broadleaf_deciduous_boreal_shrub,9.0
12,32.739824366544916,339,c3_arctic_grass,9.0
13,0.0,339,c3_non-arctic_grass,9.0
14,0.0,339,c4_grass,9.0
15,0.0,339,c3_crop,9.0
16,0.0,339,c3_irrigated,9.0
0,11.658402335588109,340,not_vegetated,9.0
1,0.0,340,needleleaf_evergreen_temperate_tree,9.0
2,1.7902151303672984,340,needleleaf_evergreen_boreal_tree,9.0
3,3.4041547730631354,340,needleleaf_deciduous_boreal_tree,9.0
4,0.0,340,broadleaf_evergreen_tropical_tree,9.0
5,0.0,340,broadleaf_evergreen_temperate_tree,9.0
6,0.0,340,broadleaf_deciduous_tropical_tree,9.0
7,0.0,340,broadleaf_deciduous_temperate_tree,9.0
8,0.2312839214819351,340,broadleaf_deciduous_boreal_tree,9.0
9,0.0,340,broadleaf_evergreen_shrub,9.0
10,0.0,340,broadleaf_deciduous_temperate_shrub,9.0
11,43.97937045420901,340,broadleaf_deciduous_boreal_shrub,9.0
12,33.936567451316684,340,c3_arctic_grass,9.0
13,0.0,340,c3_non-arctic_grass,9.0
14,0.0,340,c4_grass,9.0
15,0.0,340,c3_crop,9.0
16,0.0,340,c3_irrigated,9.0
0,0.4607658157781671,341,not_vegetated,9.0
1,0.0,341,needleleaf_evergreen_temperate_tree,9.0
2,3.5243593230865744,341,needleleaf_evergreen_boreal_tree,9.0
3,4.979232001576229,341,needleleaf_deciduous_boreal_tree,9.0
4,0.0,341,broadleaf_evergreen_tropical_tree,9.0
5,0.0,341,broadleaf_evergreen_temperate_tree,9.0
6,0.0,341,broadleaf_deciduous_tropical_tree,9.0
7,0.0,341,broadleaf_deciduous_temperate_tree,9.0
8,0.06881825520974102,341,broadleaf_deciduous_boreal_tree,9.0
9,0.0,341,broadleaf_evergreen_shrub,9.0
10,0.0,341,broadleaf_deciduous_temperate_shrub,9.0
11,56.196609890642065,341,broadleaf_deciduous_boreal_shrub,9.0
12,32.77021026322687,341,c3_arctic_grass,9.0
13,0.0,341,c3_non-arctic_grass,9.0
14,0.0,341,c4_grass,9.0
15,0.0,341,c3_crop,9.0
16,0.0,341,c3_irrigated,9.0
0,1.3202707720832751,342,not_vegetated,9.0
1,0.0,342,needleleaf_evergreen_temperate_tree,9.0
2,10.043651765665592,342,needleleaf_evergreen_boreal_tree,9.0
3,0.04818817025926091,342,needleleaf_deciduous_boreal_tree,9.0
4,0.0,342,broadleaf_evergreen_tropical_tree,9.0
5,0.0,342,broadleaf_evergreen_temperate_tree,9.0
6,0.0,342,broadleaf_deciduous_tropical_tree,9.0
7,0.0,342,broadleaf_deciduous_temperate_tree,9.0
8,0.6272667174506323,342,broadleaf_deciduous_boreal_tree,9.0
9,0.0,342,broadleaf_evergreen_shrub,9.0
10,0.0,342,broadleaf_deciduous_temperate_shrub,9.0
11,48.565488531031654,342,broadleaf_deciduous_boreal_shrub,9.0
12,35.3951399774834,342,c3_arctic_grass,9.0
13,0.0,342,c3_non-arctic_grass,9.0
14,0.0,342,c4_grass,9.0
15,0.0,342,c3_crop,9.0
16,0.0,342,c3_irrigated,9.0
0,0.9401978886057161,343,not_vegetated,9.0
1,0.0,343,needleleaf_evergreen_temperate_tree,9.0
2,19.02734530736994,343,needleleaf_evergreen_boreal_tree,9.0
3,0.563428275608934,343,needleleaf_deciduous_boreal_tree,9.0
4,0.0,343,broadleaf_evergreen_tropical_tree,9.0
5,0.0,343,broadleaf_evergreen_temperate_tree,9.0
6,0.0,343,broadleaf_deciduous_tropical_tree,9.0
7,0.0,343,broadleaf_deciduous_temperate_tree,9.0
8,0.5272227259171093,343,broadleaf_deciduous_boreal_tree,9.0
9,0.0,343,broadleaf_evergreen_shrub,9.0
10,0.0,343,broadleaf_deciduous_temperate_shrub,9.0
11,37.74198189027696,343,broadleaf_deciduous_boreal_shrub,9.0
12,36.19981649475408,343,c3_arctic_grass,9.0
13,0.0,343,c3_non-arctic_grass,9.0
14,0.0,343,c4_grass,9.0
15,0.0,343,c3_crop,9.0
16,0.0,343,c3_irrigated,9.0
0,4.452131330937317,344,not_vegetated,9.0
1,0.0,344,needleleaf_evergreen_temperate_tree,9.0
2,4.71997359784193,344,needleleaf_evergreen_boreal_tree,9.0
3,0.053377531097675665,344,needleleaf_deciduous_boreal_tree,9.0
4,0.0,344,broadleaf_evergreen_tropical_tree,9.0
5,0.0,344,broadleaf_evergreen_temperate_tree,9.0
6,0.0,344,broadleaf_deciduous_tropical_tree,9.0
7,0.0,344,broadleaf_deciduous_temperate_tree,9.0
8,0.468143916062157,344,broadleaf_deciduous_boreal_tree,9.0
9,0.0,344,broadleaf_evergreen_shrub,9.0
10,0.0,344,broadleaf_deciduous_temperate_shrub,9.0
11,41.1308974824967,344,broadleaf_deciduous_boreal_shrub,9.0
12,32.17550136095286,344,c3_arctic_grass,9.0
13,0.0,344,c3_non-arctic_grass,9.0
14,0.0,344,c4_grass,9.0
15,0.0,344,c3_crop,9.0
16,0.0,344,c3_irrigated,9.0
0,27.77347888872289,345,not_vegetated,9.0
1,0.0,345,needleleaf_evergreen_temperate_tree,9.0
2,0.20748540907514787,345,needleleaf_evergreen_boreal_tree,9.0
3,0.004485413449647134,345,needleleaf_deciduous_boreal_tree,9.0
4,0.0,345,broadleaf_evergreen_tropical_tree,9.0
5,0.0,345,broadleaf_evergreen_temperate_tree,9.0
6,0.0,345,broadleaf_deciduous_tropical_tree,9.0
7,0.0,345,broadleaf_deciduous_temperate_tree,9.0
8,0.3217899747841562,345,broadleaf_deciduous_boreal_tree,9.0
9,0.0,345,broadleaf_evergreen_shrub,9.0
10,0.0,345,broadleaf_deciduous_temperate_shrub,9.0
11,16.199863979378456,345,broadleaf_deciduous_boreal_shrub,9.0
12,45.49290523555042,345,c3_arctic_grass,9.0
13,0.0,345,c3_non-arctic_grass,9.0
14,0.0,345,c4_grass,9.0
15,0.0,345,c3_crop,9.0
16,0.0,345,c3_irrigated,9.0
0,50.80250396203631,346,not_vegetated,0.0
1,0.0,346,needleleaf_evergreen_temperate_tree,0.0
2,0.10851907114045012,346,needleleaf_evergreen_boreal_tree,0.0
3,4.971778840537695e-09,346,needleleaf_deciduous_boreal_tree,0.0
4,0.0,346,broadleaf_evergreen_tropical_tree,0.0
5,0.0,346,broadleaf_evergreen_temperate_tree,0.0
6,0.0,346,broadleaf_deciduous_tropical_tree,0.0
7,0.0,346,broadleaf_deciduous_temperate_tree,0.0
8,0.0,346,broadleaf_deciduous_boreal_tree,0.0
9,0.0,346,broadleaf_evergreen_shrub,0.0
10,0.0,346,broadleaf_deciduous_temperate_shrub,0.0
11,8.770570847360659e-08,346,broadleaf_deciduous_boreal_shrub,0.0
12,48.08897390715884,346,c3_arctic_grass,0.0
13,0.0,346,c3_non-arctic_grass,0.0
14,0.0,346,c4_grass,0.0
15,0.0,346,c3_crop,0.0
16,0.0,346,c3_irrigated,0.0
0,22.850537653268077,347,not_vegetated,6.0
1,0.0,347,needleleaf_evergreen_temperate_tree,6.0
2,1.1947721394993418,347,needleleaf_evergreen_boreal_tree,6.0
3,0.021525483573419983,347,needleleaf_deciduous_boreal_tree,6.0
4,0.0,347,broadleaf_evergreen_tropical_tree,6.0
5,0.0,347,broadleaf_evergreen_temperate_tree,6.0
6,0.0,347,broadleaf_deciduous_tropical_tree,6.0
7,0.0,347,broadleaf_deciduous_temperate_tree,6.0
8,0.30944962759144645,347,broadleaf_deciduous_boreal_tree,6.0
9,0.0,347,broadleaf_evergreen_shrub,6.0
10,0.0,347,broadleaf_deciduous_temperate_shrub,6.0
11,7.155067900484056,347,broadleaf_deciduous_boreal_shrub,6.0
12,19.468624943181872,347,c3_arctic_grass,6.0
13,0.0,347,c3_non-arctic_grass,6.0
14,0.0,347,c4_grass,6.0
15,0.0,347,c3_crop,6.0
16,0.0,347,c3_irrigated,6.0
0,11.55448095962764,348,not_vegetated,0.0
1,0.0,348,needleleaf_evergreen_temperate_tree,0.0
2,0.0010159572766581788,348,needleleaf_evergreen_boreal_tree,0.0
3,0.0,348,needleleaf_deciduous_boreal_tree,0.0
4,0.0,348,broadleaf_evergreen_tropical_tree,0.0
5,0.0,348,broadleaf_evergreen_temperate_tree,0.0
6,0.0,348,broadleaf_deciduous_tropical_tree,0.0
7,0.0,348,broadleaf_deciduous_temperate_tree,0.0
8,0.0,348,broadleaf_deciduous_boreal_tree,0.0
9,0.0,348,broadleaf_evergreen_shrub,0.0
10,0.0,348,broadleaf_deciduous_temperate_shrub,0.0
11,0.0,348,broadleaf_deciduous_boreal_shrub,0.0
12,0.44448528117427694,348,c3_arctic_grass,0.0
13,0.0,348,c3_non-arctic_grass,0.0
14,0.0,348,c4_grass,0.0
15,0.0,348,c3_crop,0.0
16,0.0,348,c3_irrigated,0.0
0,0.35160209195520803,349,not_vegetated,5.0
1,0.0,349,needleleaf_evergreen_temperate_tree,5.0
2,6.711266282995731,349,needleleaf_evergreen_boreal_tree,5.0
3,0.05682177167508133,349,needleleaf_deciduous_boreal_tree,5.0
4,0.0,349,broadleaf_evergreen_tropical_tree,5.0
5,0.0,349,broadleaf_evergreen_temperate_tree,5.0
6,0.0,349,broadleaf_deciduous_tropical_tree,5.0
7,0.0,349,broadleaf_deciduous_temperate_tree,5.0
8,0.11022849344562835,349,broadleaf_deciduous_boreal_tree,5.0
9,0.0,349,broadleaf_evergreen_shrub,5.0
10,0.0,349,broadleaf_deciduous_temperate_shrub,5.0
11,17.455894099669138,349,broadleaf_deciduous_boreal_shrub,5.0
12,71.31402449983558,349,c3_arctic_grass,5.0
13,0.0,349,c3_non-arctic_grass,5.0
14,0.0,349,c4_grass,5.0
15,0.0,349,c3_crop,5.0
16,0.0,349,c3_irrigated,5.0
0,1.820717789706412,350,not_vegetated,9.0
1,0.0,350,needleleaf_evergreen_temperate_tree,9.0
2,0.8003843685738324,350,needleleaf_evergreen_boreal_tree,9.0
3,4.038131470750191,350,needleleaf_deciduous_boreal_tree,9.0
4,0.0,350,broadleaf_evergreen_tropical_tree,9.0
5,0.0,350,broadleaf_evergreen_temperate_tree,9.0
6,0.0,350,broadleaf_deciduous_tropical_tree,9.0
7,0.0,350,broadleaf_deciduous_temperate_tree,9.0
8,0.20292534823302866,350,broadleaf_deciduous_boreal_tree,9.0
9,0.0,350,broadleaf_evergreen_shrub,9.0
10,0.0,350,broadleaf_deciduous_temperate_shrub,9.0
11,52.10808583069346,350,broadleaf_deciduous_boreal_shrub,9.0
12,41.02975519204307,350,c3_arctic_grass,9.0
13,0.0,350,c3_non-arctic_grass,9.0
14,0.0,350,c4_grass,9.0
15,0.0,350,c3_crop,9.0
16,0.0,350,c3_irrigated,9.0
0,1.5617692856241923,351,not_vegetated,9.0
1,0.0,351,needleleaf_evergreen_temperate_tree,9.0
2,0.7213462466329066,351,needleleaf_evergreen_boreal_tree,9.0
3,2.1130087035723086,351,needleleaf_deciduous_boreal_tree,9.0
4,0.0,351,broadleaf_evergreen_tropical_tree,9.0
5,0.0,351,broadleaf_evergreen_temperate_tree,9.0
6,0.0,351,broadleaf_deciduous_tropical_tree,9.0
7,0.0,351,broadleaf_deciduous_temperate_tree,9.0
8,0.13452251320472192,351,broadleaf_deciduous_boreal_tree,9.0
9,0.0,351,broadleaf_evergreen_shrub,9.0
10,0.0,351,broadleaf_deciduous_temperate_shrub,9.0
11,47.68028607339985,351,broadleaf_deciduous_boreal_shrub,9.0
12,35.78907226382927,351,c3_arctic_grass,9.0
13,0.0,351,c3_non-arctic_grass,9.0
14,0.0,351,c4_grass,9.0
15,0.0,351,c3_crop,9.0
16,0.0,351,c3_irrigated,9.0
0,0.8176710603677151,352,not_vegetated,8.0
1,0.0,352,needleleaf_evergreen_temperate_tree,8.0
2,0.016717438392326422,352,needleleaf_evergreen_boreal_tree,8.0
3,0.0,352,needleleaf_deciduous_boreal_tree,8.0
4,0.0,352,broadleaf_evergreen_tropical_tree,8.0
5,0.0,352,broadleaf_evergreen_temperate_tree,8.0
6,0.0,352,broadleaf_deciduous_tropical_tree,8.0
7,0.0,352,broadleaf_deciduous_temperate_tree,8.0
8,0.007239009522364753,352,broadleaf_deciduous_boreal_tree,8.0
9,0.0,352,broadleaf_evergreen_shrub,8.0
10,0.0,352,broadleaf_deciduous_temperate_shrub,8.0
11,41.634851743654465,352,broadleaf_deciduous_boreal_shrub,8.0
12,57.52335120595518,352,c3_arctic_grass,8.0
13,0.0,352,c3_non-arctic_grass,8.0
14,0.0,352,c4_grass,8.0
15,0.0,352,c3_crop,8.0
16,0.0,352,c3_irrigated,8.0
0,3.0032592422716062,353,not_vegetated,9.0
1,0.0,353,needleleaf_evergreen_temperate_tree,9.0
2,0.019091429832201287,353,needleleaf_evergreen_boreal_tree,9.0
3,0.009434997526903832,353,needleleaf_deciduous_boreal_tree,9.0
4,0.0,353,broadleaf_evergreen_tropical_tree,9.0
5,0.0,353,broadleaf_evergreen_temperate_tree,9.0
6,0.0,353,broadleaf_deciduous_tropical_tree,9.0
7,0.0,353,broadleaf_deciduous_temperate_tree,9.0
8,0.0011964196800716767,353,broadleaf_deciduous_boreal_tree,9.0
9,0.0,353,broadleaf_evergreen_shrub,9.0
10,0.0,353,broadleaf_deciduous_temperate_shrub,9.0
11,57.88552268816598,353,broadleaf_deciduous_boreal_shrub,9.0
12,36.08147318204919,353,c3_arctic_grass,9.0
13,0.0,353,c3_non-arctic_grass,9.0
14,0.0,353,c4_grass,9.0
15,0.0,353,c3_crop,9.0
16,0.0,353,c3_irrigated,9.0
0,19.868596687406757,354,not_vegetated,9.0
1,0.0,354,needleleaf_evergreen_temperate_tree,9.0
2,0.01452746541779381,354,needleleaf_evergreen_boreal_tree,9.0
3,0.0,354,needleleaf_deciduous_boreal_tree,9.0
4,0.0,354,broadleaf_evergreen_tropical_tree,9.0
5,0.0,354,broadleaf_evergreen_temperate_tree,9.0
6,0.0,354,broadleaf_deciduous_tropical_tree,9.0
7,0.0,354,broadleaf_deciduous_temperate_tree,9.0
8,0.03358164066624871,354,broadleaf_deciduous_boreal_tree,9.0
9,0.0,354,broadleaf_evergreen_shrub,9.0
10,0.0,354,broadleaf_deciduous_temperate_shrub,9.0
11,46.44246250968163,354,broadleaf_deciduous_boreal_shrub,9.0
12,33.64082321972216,354,c3_arctic_grass,9.0
13,0.0,354,c3_non-arctic_grass,9.0
14,0.0,354,c4_grass,9.0
15,0.0,354,c3_crop,9.0
16,0.0,354,c3_irrigated,9.0
0,50.0072047454925,355,not_vegetated,9.0
1,0.0,355,needleleaf_evergreen_temperate_tree,9.0
2,0.001710182442205352,355,needleleaf_evergreen_boreal_tree,9.0
3,0.0042707747502199475,355,needleleaf_deciduous_boreal_tree,9.0
4,0.0,355,broadleaf_evergreen_tropical_tree,9.0
5,0.0,355,broadleaf_evergreen_temperate_tree,9.0
6,0.0,355,broadleaf_deciduous_tropical_tree,9.0
7,0.0,355,broadleaf_deciduous_temperate_tree,9.0
8,0.0016946049389045196,355,broadleaf_deciduous_boreal_tree,9.0
9,0.0,355,broadleaf_evergreen_shrub,9.0
10,0.0,355,broadleaf_deciduous_temperate_shrub,9.0
11,1.6106043774084717,355,broadleaf_deciduous_boreal_shrub,9.0
12,43.37451531496763,355,c3_arctic_grass,9.0
13,0.0,355,c3_non-arctic_grass,9.0
14,0.0,355,c4_grass,9.0
15,0.0,355,c3_crop,9.0
16,0.0,355,c3_irrigated,9.0
0,54.02541879429942,356,not_vegetated,0.0
1,0.0,356,needleleaf_evergreen_temperate_tree,0.0
2,0.08130047031995127,356,needleleaf_evergreen_boreal_tree,0.0
3,0.036202094458043586,356,needleleaf_deciduous_boreal_tree,0.0
4,0.0,356,broadleaf_evergreen_tropical_tree,0.0
5,0.0,356,broadleaf_evergreen_temperate_tree,0.0
6,0.0,356,broadleaf_deciduous_tropical_tree,0.0
7,0.0,356,broadleaf_deciduous_temperate_tree,0.0
8,0.0,356,broadleaf_deciduous_boreal_tree,0.0
9,0.0,356,broadleaf_evergreen_shrub,0.0
10,0.0,356,broadleaf_deciduous_temperate_shrub,0.0
11,0.6791496790530872,356,broadleaf_deciduous_boreal_shrub,0.0
12,39.17793574355384,356,c3_arctic_grass,0.0
13,0.0,356,c3_non-arctic_grass,0.0
14,0.0,356,c4_grass,0.0
15,0.0,356,c3_crop,0.0
16,0.0,356,c3_irrigated,0.0
0,0.0,357,not_vegetated,0.0
1,0.0,357,needleleaf_evergreen_temperate_tree,0.0
2,0.0,357,needleleaf_evergreen_boreal_tree,0.0
